{x=21, y=132, seq=0, hour=6, day=0, temp=19.6, tmx=27.9, tmn=19.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.2, wd=0, wdKor=∫œ, wdEn=N, reh=93, r06=0.0, s06=0.0}
{x=72, y=93, seq=4, hour=18, day=0, temp=22.2, tmx=26.0, tmn=20.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.9000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.067609, s06=0.0}
{x=72, y=93, seq=5, hour=21, day=0, temp=21.2, tmx=26.0, tmn=20.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.8000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=5.015951, s06=0.0}
{x=72, y=93, seq=6, hour=24, day=0, temp=20.2, tmx=26.0, tmn=20.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=3.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=5.015951, s06=0.0}
{x=72, y=93, seq=7, hour=3, day=1, temp=19.2, tmx=24.1, tmn=18.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=90, r12=0.0, s12=0.0, ws=2.9000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=29.256634, s06=0.0}
{x=72, y=95, seq=0, hour=6, day=0, temp=21.6, tmx=26.3, tmn=20.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=2, wdKor=µø, wdEn=E, reh=92, r06=-0.0, s06=0.0}
{x=72, y=95, seq=1, hour=9, day=0, temp=22.5, tmx=26.3, tmn=20.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=2.3601134, s06=0.0}
{x=72, y=95, seq=2, hour=12, day=0, temp=25.3, tmx=26.3, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=51, r12=0.0, s12=0.0, ws=0.5, wd=0, wdKor=∫œ, wdEn=N, reh=79, r06=2.3601134, s06=0.0}
{x=72, y=95, seq=3, hour=15, day=0, temp=24.0, tmx=26.3, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=83, r06=3.6176302, s06=0.0}
{x=72, y=95, seq=4, hour=18, day=0, temp=22.3, tmx=26.3, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=87, r06=3.6176302, s06=0.0}
{x=72, y=95, seq=5, hour=21, day=0, temp=21.3, tmx=26.3, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=67, r12=0.0, s12=0.0, ws=2.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=5.4283905, s06=0.0}
{x=72, y=95, seq=6, hour=24, day=0, temp=20.9, tmx=26.3, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=75, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=5.4283905, s06=0.0}
{x=72, y=95, seq=7, hour=3, day=1, temp=19.8, tmx=24.4, tmn=18.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=85, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=25.82579, s06=0.0}
{x=72, y=101, seq=0, hour=6, day=0, temp=20.9, tmx=25.6, tmn=20.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.5, wd=2, wdKor=µø, wdEn=E, reh=84, r06=0.0, s06=0.0}
{x=72, y=101, seq=1, hour=9, day=0, temp=23.0, tmx=25.6, tmn=20.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.4, wd=2, wdKor=µø, wdEn=E, reh=80, r06=0.0, s06=0.0}
{x=72, y=101, seq=2, hour=12, day=0, temp=24.9, tmx=25.6, tmn=20.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=27, r12=0.0, s12=0.0, ws=1.3, wd=2, wdKor=µø, wdEn=E, reh=76, r06=0.0, s06=0.0}
{x=72, y=101, seq=3, hour=15, day=0, temp=22.8, tmx=25.6, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=76, r06=2.729774, s06=0.0}
{x=72, y=101, seq=4, hour=18, day=0, temp=21.5, tmx=25.6, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=80, r06=2.729774, s06=0.0}
{x=72, y=101, seq=5, hour=21, day=0, temp=20.6, tmx=25.6, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=59, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=84, r06=6.033464, s06=0.0}
{x=72, y=101, seq=6, hour=24, day=0, temp=20.4, tmx=25.6, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=85, r06=6.033464, s06=0.0}
{x=72, y=101, seq=7, hour=3, day=1, temp=19.6, tmx=24.7, tmn=18.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.2, wd=3, wdKor=≥≤µø, wdEn=SE, reh=89, r06=17.068611, s06=0.0}
{x=72, y=105, seq=0, hour=6, day=0, temp=20.4, tmx=25.6, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=0.0, s06=0.0}
{x=72, y=105, seq=1, hour=9, day=0, temp=22.5, tmx=25.6, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=82, r06=0.0, s06=0.0}
{x=72, y=105, seq=2, hour=12, day=0, temp=25.0, tmx=25.6, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.30000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=78, r06=0.0, s06=0.0}
{x=72, y=105, seq=3, hour=15, day=0, temp=23.0, tmx=25.6, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=80, r06=2.5371418, s06=0.0}
{x=72, y=105, seq=4, hour=18, day=0, temp=21.7, tmx=25.6, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=83, r06=2.5371418, s06=0.0}
{x=72, y=105, seq=5, hour=21, day=0, temp=20.7, tmx=25.6, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=83, r06=3.6291947, s06=0.0}
{x=72, y=105, seq=6, hour=24, day=0, temp=19.6, tmx=25.6, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.1, wd=2, wdKor=µø, wdEn=E, reh=84, r06=3.6291947, s06=0.0}
{x=72, y=105, seq=7, hour=3, day=1, temp=19.0, tmx=24.1, tmn=18.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=10.950114, s06=0.0}
{x=72, y=107, seq=0, hour=6, day=0, temp=20.0, tmx=26.0, tmn=20.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.1, wd=0, wdKor=∫œ, wdEn=N, reh=88, r06=0.0, s06=0.0}
{x=72, y=107, seq=1, hour=9, day=0, temp=22.0, tmx=26.0, tmn=20.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.5, wd=2, wdKor=µø, wdEn=E, reh=82, r06=0.0, s06=0.0}
{x=72, y=107, seq=2, hour=12, day=0, temp=25.0, tmx=26.0, tmn=20.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.1, wd=2, wdKor=µø, wdEn=E, reh=77, r06=0.0, s06=0.0}
{x=72, y=107, seq=3, hour=15, day=0, temp=23.0, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=78, r06=2.0, s06=0.0}
{x=72, y=107, seq=4, hour=18, day=0, temp=22.0, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=81, r06=2.0, s06=0.0}
{x=72, y=107, seq=5, hour=21, day=0, temp=21.0, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=2, wdKor=µø, wdEn=E, reh=81, r06=2.0, s06=0.0}
{x=72, y=107, seq=6, hour=24, day=0, temp=20.0, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.1, wd=2, wdKor=µø, wdEn=E, reh=82, r06=2.0, s06=0.0}
{x=72, y=107, seq=7, hour=3, day=1, temp=19.0, tmx=24.0, tmn=18.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=8.0, s06=0.0}
{x=72, y=110, seq=0, hour=6, day=0, temp=21.2, tmx=25.5, tmn=21.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.5, wd=2, wdKor=µø, wdEn=E, reh=87, r06=0.0, s06=0.0}
{x=72, y=110, seq=1, hour=9, day=0, temp=22.5, tmx=25.5, tmn=21.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.30000000000000004, wd=2, wdKor=µø, wdEn=E, reh=83, r06=0.0, s06=0.0}
{x=72, y=110, seq=2, hour=12, day=0, temp=24.6, tmx=25.5, tmn=21.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.30000000000000004, wd=4, wdKor=≥≤, wdEn=S, reh=77, r06=0.0, s06=0.0}
{x=72, y=110, seq=3, hour=15, day=0, temp=23.5, tmx=25.5, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=77, r06=2.0974076, s06=0.0}
{x=72, y=110, seq=4, hour=18, day=0, temp=22.5, tmx=25.5, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.9, wd=0, wdKor=∫œ, wdEn=N, reh=78, r06=2.0974076, s06=0.0}
{x=72, y=110, seq=5, hour=21, day=0, temp=21.6, tmx=25.5, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.5, wd=2, wdKor=µø, wdEn=E, reh=80, r06=4.407267, s06=0.0}
{x=72, y=110, seq=6, hour=24, day=0, temp=20.6, tmx=25.5, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.4, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=4.407267, s06=0.0}
{x=72, y=110, seq=7, hour=3, day=1, temp=19.5, tmx=23.7, tmn=19.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=7.994235, s06=0.0}
{x=72, y=111, seq=0, hour=6, day=0, temp=21.2, tmx=25.4, tmn=21.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=2, wdKor=µø, wdEn=E, reh=89, r06=0.0, s06=0.0}
{x=72, y=111, seq=1, hour=9, day=0, temp=22.4, tmx=25.4, tmn=21.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.4, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=0.0, s06=0.0}
{x=72, y=111, seq=2, hour=12, day=0, temp=24.4, tmx=25.4, tmn=21.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=3, wdKor=≥≤µø, wdEn=SE, reh=77, r06=0.0, s06=0.0}
{x=72, y=111, seq=3, hour=15, day=0, temp=23.6, tmx=25.4, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=61, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=77, r06=2.5432043, s06=0.0}
{x=72, y=111, seq=4, hour=18, day=0, temp=22.5, tmx=25.4, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=61, r12=0.0, s12=0.0, ws=0.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=78, r06=2.5432043, s06=0.0}
{x=72, y=111, seq=5, hour=21, day=0, temp=21.2, tmx=25.4, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=2, wdKor=µø, wdEn=E, reh=83, r06=5.6125917, s06=0.0}
{x=72, y=111, seq=6, hour=24, day=0, temp=20.2, tmx=25.4, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.5, wd=2, wdKor=µø, wdEn=E, reh=88, r06=5.6125917, s06=0.0}
{x=72, y=111, seq=7, hour=3, day=1, temp=19.6, tmx=23.7, tmn=19.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=10.529493, s06=0.0}
{x=72, y=112, seq=0, hour=6, day=0, temp=21.0, tmx=25.1, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=3, wdKor=≥≤µø, wdEn=SE, reh=92, r06=0.0, s06=0.0}
{x=72, y=112, seq=1, hour=9, day=0, temp=22.2, tmx=25.1, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=0.0, s06=0.0}
{x=72, y=112, seq=2, hour=12, day=0, temp=24.1, tmx=25.1, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=3, wdKor=≥≤µø, wdEn=SE, reh=79, r06=0.0, s06=0.0}
{x=72, y=112, seq=3, hour=15, day=0, temp=23.7, tmx=25.1, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=61, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=3, wdKor=≥≤µø, wdEn=SE, reh=76, r06=3.2725055, s06=0.0}
{x=72, y=112, seq=4, hour=18, day=0, temp=22.2, tmx=25.1, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=61, r12=0.0, s12=0.0, ws=1.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=79, r06=3.2725055, s06=0.0}
{x=72, y=112, seq=5, hour=21, day=0, temp=20.6, tmx=25.1, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=89, r06=7.247964, s06=0.0}
{x=72, y=112, seq=6, hour=24, day=0, temp=19.5, tmx=25.1, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=7.247964, s06=0.0}
{x=72, y=112, seq=7, hour=3, day=1, temp=19.3, tmx=23.7, tmn=19.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.8, wd=2, wdKor=µø, wdEn=E, reh=92, r06=14.598213, s06=0.0}
{x=72, y=113, seq=0, hour=6, day=0, temp=21.0, tmx=25.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=95, r06=0.0, s06=0.0}
{x=72, y=113, seq=1, hour=9, day=0, temp=22.0, tmx=25.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=0, wdKor=∫œ, wdEn=N, reh=95, r06=0.0, s06=0.0}
{x=72, y=113, seq=2, hour=12, day=0, temp=24.0, tmx=25.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=80, r06=0.0, s06=0.0}
{x=72, y=113, seq=3, hour=15, day=0, temp=24.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=4, wdKor=≥≤, wdEn=S, reh=75, r06=4.0, s06=0.0}
{x=72, y=113, seq=4, hour=18, day=0, temp=22.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=80, r06=4.0, s06=0.0}
{x=72, y=113, seq=5, hour=21, day=0, temp=20.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=95, r06=9.0, s06=0.0}
{x=72, y=113, seq=6, hour=24, day=0, temp=19.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=9.0, s06=0.0}
{x=72, y=113, seq=7, hour=3, day=1, temp=19.0, tmx=24.0, tmn=19.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=95, r06=19.0, s06=0.0}
{x=72, y=119, seq=0, hour=6, day=0, temp=20.6, tmx=25.0, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=21, r12=0.0, s12=0.0, ws=1.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=89, r06=0.0, s06=0.0}
{x=72, y=119, seq=1, hour=9, day=0, temp=22.1, tmx=25.0, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=82, r06=0.0, s06=0.0}
{x=72, y=119, seq=2, hour=12, day=0, temp=24.0, tmx=25.0, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=6, wdKor=º≠, wdEn=W, reh=74, r06=0.0, s06=0.0}
{x=72, y=119, seq=3, hour=15, day=0, temp=22.9, tmx=25.0, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.5, wd=5, wdKor=≥≤º≠, wdEn=SW, reh=75, r06=0.0, s06=0.0}
{x=72, y=119, seq=4, hour=18, day=0, temp=21.4, tmx=25.0, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=2, wdKor=µø, wdEn=E, reh=79, r06=0.0, s06=0.0}
{x=72, y=119, seq=5, hour=21, day=0, temp=20.4, tmx=25.0, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=58, r12=0.0, s12=0.0, ws=1.3, wd=2, wdKor=µø, wdEn=E, reh=81, r06=3.9618452, s06=0.0}
{x=72, y=119, seq=6, hour=24, day=0, temp=19.7, tmx=25.0, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=67, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=88, r06=3.9618452, s06=0.0}
{x=72, y=119, seq=7, hour=3, day=1, temp=19.7, tmx=25.7, tmn=18.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=76, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=4, wdKor=≥≤, wdEn=S, reh=91, r06=7.9123125, s06=0.0}
{x=72, y=122, seq=0, hour=6, day=0, temp=20.1, tmx=25.1, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=23, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=6, wdKor=º≠, wdEn=W, reh=90, r06=0.0, s06=0.0}
{x=72, y=122, seq=1, hour=9, day=0, temp=22.3, tmx=25.1, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=82, r06=0.0, s06=0.0}
{x=72, y=122, seq=2, hour=12, day=0, temp=24.1, tmx=25.1, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=6, wdKor=º≠, wdEn=W, reh=74, r06=0.0, s06=0.0}
{x=72, y=122, seq=3, hour=15, day=0, temp=23.9, tmx=25.1, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=74, r06=0.0, s06=0.0}
{x=72, y=122, seq=4, hour=18, day=0, temp=22.6, tmx=25.1, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=2, wdKor=µø, wdEn=E, reh=81, r06=0.0, s06=0.0}
{x=72, y=122, seq=5, hour=21, day=0, temp=21.2, tmx=25.1, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=50, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=84, r06=2.4645407, s06=0.0}
{x=72, y=122, seq=6, hour=24, day=0, temp=20.3, tmx=25.1, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=56, r12=0.0, s12=0.0, ws=1.1, wd=0, wdKor=∫œ, wdEn=N, reh=88, r06=2.4645407, s06=0.0}
{x=72, y=122, seq=7, hour=3, day=1, temp=19.8, tmx=25.6, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=63, r12=0.0, s12=0.0, ws=0.30000000000000004, wd=2, wdKor=µø, wdEn=E, reh=91, r06=4.86101, s06=0.0}
{x=72, y=126, seq=0, hour=6, day=0, temp=21.8, tmx=25.5, tmn=21.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=22, r12=0.0, s12=0.0, ws=0.4, wd=4, wdKor=≥≤, wdEn=S, reh=92, r06=0.0, s06=0.0}
{x=72, y=126, seq=1, hour=9, day=0, temp=23.0, tmx=25.5, tmn=21.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=81, r06=0.0, s06=0.0}
{x=72, y=126, seq=2, hour=12, day=0, temp=24.3, tmx=25.5, tmn=21.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.1, wd=7, wdKor=∫œº≠, wdEn=NW, reh=73, r06=0.0, s06=0.0}
{x=72, y=126, seq=3, hour=15, day=0, temp=24.1, tmx=25.5, tmn=21.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=44, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=81, r06=1.826947, s06=0.0}
{x=72, y=126, seq=4, hour=18, day=0, temp=23.0, tmx=25.5, tmn=21.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=46, r12=0.0, s12=0.0, ws=0.5, wd=2, wdKor=µø, wdEn=E, reh=84, r06=1.826947, s06=0.0}
{x=72, y=126, seq=5, hour=21, day=0, temp=21.6, tmx=25.5, tmn=21.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=50, r12=0.0, s12=0.0, ws=0.9, wd=0, wdKor=∫œ, wdEn=N, reh=86, r06=2.2884624, s06=0.0}
{x=72, y=126, seq=6, hour=24, day=0, temp=20.5, tmx=25.5, tmn=21.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=53, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=86, r06=2.2884624, s06=0.0}
{x=72, y=126, seq=7, hour=3, day=1, temp=20.2, tmx=25.6, tmn=19.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=58, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=93, r06=4.435276, s06=0.0}
{x=72, y=127, seq=0, hour=6, day=0, temp=20.9, tmx=25.7, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=21, r12=0.0, s12=0.0, ws=0.2, wd=2, wdKor=µø, wdEn=E, reh=92, r06=0.0, s06=0.0}
